,Unnamed: 0,title,all_tags,type
1366,1366,Coraline,fantasy young-adult fiction magic childrens adventure children-s classics novels middle-grade paranormal teen urban-fantasy supernatural mystery juvenile contemporary science-fiction-fantasy thriller science-fiction speculative-fiction ebooks movies family magical-realism horror gothic dark graphic-novels fairy-tales dark-fantasy halloween neilgaiman,book
1367,1367,One Day in the Life of Ivan Denisovich,fiction classics novels contemporary adult adult-fiction literature 20th-century modern-classics philosophy history non-fiction historical memoir biography classic-literature war survival school read-for-school historical-fiction literary-fiction politics drama high-school cultural college banned-books modern novella russian-literature russia soviet-union russian-history aleksandrsolzhenitsyn h.t.willetts,book
1368,1368,The Time Machine/The Invisible Man,fantasy fiction adventure classics novels mystery contemporary science-fiction-fantasy time-travel thriller science-fiction adult literature science ebooks historical travel classic-literature english-literature school literary-fiction 19th-century criticism modern horror dystopia steampunk medicine h.g.wells alfredmacadam,book
1369,1369,Go Tell It on the Mountain,young-adult fiction classics novels coming-of-age adult adult-fiction 20th-century abandoned modern-classics history non-fiction historical american memoir biography united-states classic-literature school historical-fiction african-american literary-fiction race african-american-literature family religion cultural banned-books new-york lgbt queer black-literature jamesbaldwin,book
1370,1370,My Ántonia,young-adult fiction classics novels romance coming-of-age adult adult-fiction literature 20th-century abandoned ebooks history historical american united-states classic-literature realistic-fiction school read-for-school historical-fiction literary-fiction 19th-century family drama high-school college american-fiction american-classics willacather,book
1371,1371,Marie Antoinette: The Journey,fiction classics adult abandoned unfinished history non-fiction historical world-history 21st-century memoir biography biography-memoir france historical-fiction feminism 18th-century european-history french-revolution antoniafraser,book
1372,1372,"The Chocolate War (Chocolate War, #1)",young-adult fiction childrens children-s classics novels teen juvenile contemporary coming-of-age adult literature 20th-century abandoned american realistic-fiction school read-for-school historical-fiction drama high-school banned-books class robertcormier,book
1373,1373,A Yellow Raft in Blue Water,young-adult fiction classics novels contemporary coming-of-age adult adult-fiction literature 20th-century abandoned historical american realistic-fiction school read-for-school historical-fiction african-american literary-fiction family drama high-school college chick-lit native-americans michaeldorris,book
1374,1374,The Invisible Man,fantasy fiction adventure classics novels mystery science-fiction-fantasy british-literature thriller science-fiction adult adult-fiction literature science speculative-fiction abandoned ebooks unfinished classic-literature english-literature school 19th-century victorian horror suspense steampunk h.g.wells,book
1375,1375,"The Friday Night Knitting Club (Friday Night Knitting Club, #1)",fiction novels romance contemporary adult adult-fiction literature abandoned ebooks unfinished realistic-fiction family drama relationships death chick-lit crafts womens-fiction scotland knitting katejacobs,book
1376,1376,"Lady Friday (The Keys to the Kingdom, #5)",fantasy young-adult fiction magic childrens adventure children-s novels middle-grade paranormal teen urban-fantasy supernatural mystery juvenile science-fiction-fantasy action young-adult-fantasy science-fiction high-fantasy adult science speculative-fiction ebooks 21st-century steampunk alternate-universe garthnix,book
1377,1377,Friday,fantasy fiction adventure classics novels romance science-fiction-fantasy action thriller science-fiction adult space science speculative-fiction ebooks cyberpunk lgbt roberta.heinlein,book
1378,1378,Starship Troopers,fantasy young-adult fiction adventure classics novels science-fiction-fantasy action science-fiction adult space aliens literature science speculative-fiction 20th-century abandoned ebooks space-opera philosophy american war politics dystopia military-fiction military-science-fiction roberta.heinlein,book
1379,1379,"Darkly Dreaming Dexter (Dexter, #1)",fantasy fiction novels mystery contemporary humor thriller adult adult-fiction abandoned ebooks american drama horror crime suspense dark mystery-thriller detective tv murder-mystery jefflindsay,book
1380,1380,Dracula,fantasy fiction adventure classics novels paranormal supernatural mystery romance british-literature thriller science-fiction adult adult-fiction literature abandoned ebooks unfinished historical classic-literature english-literature school read-for-school historical-fiction 19th-century victorian horror gothic suspense dark vampires gothic-horror bramstoker ninaauerbach davidj.skal,book
1381,1381,The Crucible,young-adult fiction classics novels witches adult adult-fiction literature 20th-century modern-classics history historical american classic-literature realistic-fiction school read-for-school historical-fiction literary-fiction religion politics drama high-school american-classics tragedy plays theatre arthurmiller christopherbigsby,book
1382,1382,The Great Divorce,fantasy fiction classics novels adult adult-fiction literature 20th-century philosophy non-fiction classic-literature school read-for-school religion inspirational college spirituality christian christian-living faith christian-non-fiction christianity theology church christian-fiction catholic c.s.lewis,book
1383,1383,"Piercing the Darkness (Darkness, #2)",fantasy fiction adventure novels paranormal urban-fantasy supernatural mystery contemporary action thriller science-fiction adult adult-fiction literature religion inspirational high-school spirituality horror suspense mystery-thriller christian faith christianity theology christian-fiction demons angels christian-fantasy prayer franke.peretti,book
1384,1384,"This Present Darkness (Darkness, #1)",fantasy fiction adventure novels paranormal urban-fantasy supernatural mystery contemporary action thriller science-fiction adult adult-fiction speculative-fiction 20th-century religion inspirational spirituality horror suspense mystery-thriller christian faith christianity theology christian-fiction demons angels christian-fantasy franke.peretti,book
1385,1385,The Visitation,fantasy fiction adventure novels paranormal supernatural mystery contemporary thriller adult adult-fiction ebooks unfinished religion drama inspirational spirituality horror suspense mystery-thriller christian faith christianity christian-fiction franke.peretti,book
1386,1386,Till We Have Faces,fantasy young-adult fiction classics novels romance british-literature love adult adult-fiction literature 20th-century philosophy non-fiction historical classic-literature mythology school read-for-school historical-fiction literary-fiction religion inspirational spirituality christian christian-living faith christianity greek-mythology theology christian-fiction fairy-tales folklore retellings c.s.lewis,book
